EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
31373,854491,TRUNNELL ELEMENTARY SCHOOL, ,7609 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1528,-85.8148,10/9/2012 0:00,100,A,TRUNNELLELEMENTARYSCHOOL,
31375,867893,WAGGENER HIGH SCHOOL, ,330 S. HUBBARDS LANE,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2449,-85.6373,11/29/2012 0:00,100,A,WAGGENERHIGHSCHOOL,
31377,848854,WATSON LANE ELEMENTARY, ,7201 WATSON LANE,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.061,-85.8973,9/19/2012 0:00,100,A,WATSONLANEELEMENTARY,
31378,859020,H. WATTERSON ELEMENTARY, ,3900 BRECKINRIDGE LANE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1915,-85.6271,10/23/2012 0:00,100,A,HWATTERSONELEMENTARY,
31379,848391,WESTPORT MIDDLE SCHOOL, ,8100 WESTPORT ROAD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,38.2756,-85.5998,9/18/2012 0:00,90,C,WESTPORTMIDDLESCHOOL,
31380,810915,WESTERN HIGH SCHOOL, ,2501 ROCKFORD LANE,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1764099,-85.8434616,5/11/2012 0:00,100,A,WESTERNHIGHSCHOOL,
31381,811265,S. WELLINGTON ELEMENTARY, ,4800 KAUFMAN LANE,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1825,-85.8618,5/15/2012 0:00,100,A,SWELLINGTONELEMENTARY,
31383,856807,WHEATLEY ELEMENTARY SCHOOL, ,1107 S. 17TH STREET,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,38.2392,-85.7828,10/17/2012 0:00,96,A,WHEATLEYELEMENTARYSCHOOL,
31384,859301,WHEELER ELEMENTARY SCHOOL, ,5700 CYNTHIA DRIVE,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1666,-85.5745,10/25/2012 0:00,100,A,WHEELERELEMENTARYSCHOOL,
31386,846791,WILDER ELEMENTARY SCHOOL, ,1913 HERR LANE,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.279,-85.6221,9/13/2012 0:00,100,A,WILDERELEMENTARYSCHOOL,
31387,852987,WILKERSON ELEMENTARY SCHOOL, ,5601 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1228,-85.874,10/3/2012 0:00,99,A,WILKERSONELEMENTARYSCHOOL,
31388,862961,WILT ELEMENTARY SCHOOL, ,6700 PRICE LANE,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,38.1024,-85.6382,11/8/2012 0:00,100,A,WILTELEMENTARYSCHOOL,
31389,863386,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL, ,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,38.2401,-85.7273,11/9/2012 0:00,98,A,JEFFERSONCOTRADITIONALMIDDLESCHOOL,
31390,853328,WESTERN MIDDLE SCHOOL, ,2201 W. MAIN STREET,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2611,-85.7872,10/3/2012 0:00,98,A,WESTERNMIDDLESCHOOL,
31391,867912,WALLER-WILLIAMS ENVIRONMENTAL SCHOOL, ,2415 ROCKFORD LANE,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1777,-85.8426,11/29/2012 0:00,100,A,WALLERWILLIAMSENVIRONMENTALSCHOOL,
31392,850524,YOUNG ELEMENTARY #374, ,3526 MUHAMMAD ALI BLVD.,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2562,-85.8105,9/25/2012 0:00,100,A,YOUNGELEMENTARY,
31396,859317,ST. XAVIER HIGH SCHOOL, ,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,38.2191,-85.7265,10/25/2012 0:00,98,A,STXAVIERHIGHSCHOOL,
31397,850966,BALLARD HIGH SCHOOL, ,6000 BROWNSBORO ROAD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.2837,-85.6249,9/26/2012 0:00,100,A,BALLARDHIGHSCHOOL,
31398,852006,BARRETT MIDDLE SCHOOL, ,2561 GRINSTEAD DRIVE,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2495,-85.6958,10/1/2012 0:00,100,A,BARRETTMIDDLESCHOOL,
31399,865354,BUECHEL METRO HIGH SCHOOL, ,1960 BASHFORD LANE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1978,-85.6731,11/19/2012 0:00,100,A,BUECHELMETROHIGHSCHOOL,
31400,808942,J.H. BATES ELEMENTARY SCHOOL, ,7601 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1372,-85.5787,5/7/2012 0:00,100,A,JHBATESELEMENTARYSCHOOL,
31401,869757,BETH HAVEN, ,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1221,-85.8718,12/6/2012 0:00,89,A,BETHHAVEN,
31402,866451,BLAKE ELEMENTARY SCHOOL, ,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1234,-85.694,11/26/2012 0:00,100,A,BLAKEELEMENTARYSCHOOL,
31403,852680,INDIAN TRAIL ELEMENTARY SCHOOL, ,3709 E. INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,38.1712,-85.6907,10/3/2012 0:00,100,A,INDIANTRAILELEMENTARYSCHOOL,
31404,812353,IROQUOIS HIGH SCHOOL, ,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.1745,-85.7817,5/17/2012 0:00,99,A,IROQUOISHIGHSCHOOL,
31407,855001,WESLEY MANOR, ,5012 EAST MANSLICK ROAD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1168,-85.6642,10/11/2012 0:00,98,A,WESLEYMANOR,
31409,819528,WESTMINSTER TERRACE, ,2116 BUECHEL BANK ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1892,-85.6469,6/11/2012 0:00,90,A,WESTMINSTERTERRACE,
31410,828212,NAZARETH HOME, ,2000 NEWBURG ROAD,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2191,-85.7103,7/9/2012 0:00,95,A,NAZARETHHOME,
31414,860826,BLUE LICK ELEMENTARY SCHOOL, ,9001 BLUE LICK ROAD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,38.119,-85.6888,10/26/2012 0:00,98,A,BLUELICKELEMENTARYSCHOOL,
31415,847802,A.E. BOWEN ELEMENTARY SCHOOL, ,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,38.2699,-85.5816,9/17/2012 0:00,98,A,AEBOWENELEMENTARYSCHOOL,
31417,842555,BRECKINRIDGE METROPOLITAN HIGH, ,1128 E. BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,38.2437,-85.7325,8/29/2012 0:00,100,A,BRECKINRIDGEMETROPOLITANHIGH,
31418,852681,LIBERTY HIGH SCHOOL, ,3307 E. INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,38.1714,-85.7002,10/3/2012 0:00,98,A,LIBERTYHIGHSCHOOL,
31419,851536,BUTLER HIGH SCHOOL, ,2222 CRUMS LANE,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1931,-85.8153,9/28/2012 0:00,97,A,BUTLERHIGHSCHOOL,
31421,854484,D.C. BYCK ELEMENTARY SCHOOL, ,2328 CEDAR STREET,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2557,-85.7903,10/9/2012 0:00,100,A,DCBYCKELEMENTARYSCHOOL,
31422,867522,DEPAUL SCHOOL, ,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2295,-85.7055,11/1/2012 0:00,100,A,DEPAULSCHOOL,
31424,851329,MEDORA ELEMENTARY SCHOOL, ,11801 DEERING ROAD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.0902,-85.8749,9/27/2012 0:00,99,A,MEDORAELEMENTARYSCHOOL,
31428,846459,A.E. MEYZEEK SCHOOL, ,828 S JACKSON STREET,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2417,-85.7469,9/12/2012 0:00,100,A,AEMEYZEEKSCHOOL,
31429,847119,MIDDLETOWN ELEMENTARY SCHOOL, ,218 N. MADISON AVENUE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2486,-85.5418,9/14/2012 0:00,100,A,MIDDLETOWNELEMENTARYSCHOOL,
31432,850074,MILLCREEK ELEMENTARY SCH00L, ,3812 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1985,-85.8103,9/21/2012 0:00,100,A,MILLCREEKELEMENTARYSCHL,
31433,863087,MINORS LANE ELEMENTARY SCHOOL, ,8510 MINORS LANE,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1253,-85.7144,11/9/2012 0:00,100,A,MINORSLANEELEMENTARYSCHOOL,
31435,848416,M.C. MOORE HIGH SCHOOL, ,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.137797,-85.639415,9/18/2012 0:00,96,A,MCMOOREHIGHSCHOOL,
31446,859318,NEWBURG MIDDLE SCHOOL, ,4901 EXETER AVENUE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1805,-85.6681,10/25/2012 0:00,100,A,NEWBURGMIDDLESCHOOL,
31452,860798,NOE MIDDLE SCHOOL, ,121 W. LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,38.2251,-85.7574,10/29/2012 0:00,100,A,NOEMIDDLESCHOOL,
31455,848841,NORTON ELEMENTARY SCHOOL, ,8101 BROWNSBORO ROAD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,38.2977,-85.5998,9/19/2012 0:00,95,A,NORTONELEMENTARYSCHOOL,
31456,861909,OKOLONA ELEMENTARY SCHOOL, ,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1408,-85.69,11/5/2012 0:00,100,A,OKOLONAELEMENTARYSCHOOL,
31458,850527,OUR LADY OF LOURDES, ,510 BRECKINRIDGE LANE,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2443,-85.6493,9/25/2012 0:00,100,A,OURLADYOFLOURDES,
31460,863801,ST. NICHOLAS ACADEMY, ,5501 NEW CUT ROAD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.145862,-85.7751692,11/12/2012 0:00,100,A,STNICHOLASACADEMY,
31462,850542,MAUPIN ELEMENTARY SCHOOL, ,1312 CATALPA ST,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,38.2362,-85.8021,9/25/2012 0:00,99,A,MAUPINELEMENTARYSCHOOL,
31464,814308,L.T. JOHNSON MIDDLE SCHOOL, ,2509 WILSON AVENUE,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,38.2342242,-85.7963414,5/23/2012 0:00,99,A,LTJOHNSONMIDDLESCHOOL,
31466,851540,PLEASURE RIDGE PARK HIGH MAGNET SHCOOL, ,5901 GREENWOOD ROAD,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1459,-85.8637,9/28/2012 0:00,99,A,PLEASURERIDGEPARKHIGHMAGNETSHCOOL,
31470,857564,PORTLAND CHRISTIAN SCHOOL, ,2500 PORTLAND AVE.,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2704,-85.7892,10/19/2012 0:00,100,A,PORTLANDCHRISTIANSCHOOL,
31474,856484,PORTLAND ELEMENTARY SCHOOL, ,3410 NORTHWESTERN PKWY,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2744,-85.8033,10/16/2012 0:00,97,A,PORTLANDELEMENTARYSCHOOL,
31475,859026,S.J. PRICE ELEMENTARY SCHOOL, ,5001 GARDEN GREEN WAY,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1768,-85.6662,10/24/2012 0:00,100,A,SJPRICEELEMENTARYSCHOOL,
31477,858540,RANGELAND ELEMENTARY, ,1701 RANGELAND ROAD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1658,-85.6693,10/23/2012 0:00,99,A,RANGELANDELEMENTARY,
31480,863778,RUTHERFORD ELEMENTARY SCHOOL, ,301 SOUTHLAND BLVD.,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1726,-85.7682,11/12/2012 0:00,98,A,RUTHERFORDELEMENTARYSCHOOL,
31482,859834,EASTERN HIGH SCHOOL, ,12400 OLD SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2434,-85.5261,10/26/2012 0:00,99,A,EASTERNHIGHSCHOOL,
31492,862633,D.D. EISENHOWER ELEMENTARY SCHOOL, ,5300 JESSAMINE DRIVE,,LOUISVILLE,KY,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1376,-85.855,11/7/2012 0:00,100,A,DDEISENHOWERELEMENTARYSCHOOL,
31496,849147,ENGELHARD ELEMENTARY SCHOOL, ,1004 S 1ST STREET,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2381,-85.7551,9/20/2012 0:00,100,A,ENGELHARDELEMENTARYSCHOOL,
31498,862639,EVANGEL CHRISTIAN SCHOOL, ,5400 MINORS LANE,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1451004,-85.7006214,11/7/2012 0:00,96,A,EVANGELCHRISTIANSCHOOL,
31500,814658,FAIRDALE ELEMENTARY SCHOOL, ,10104 MITCHELL HILL ROAD,,LOUISVILLE,KY,40118,SCHOOL CAFETERIA OR FOOD SERVICE,38.1048,-85.7624,5/25/2012 0:00,97,A,FAIRDALEELEMENTARYSCHOOL,
31502,863082,FAIRDALE HIGH SCHOOL, ,1001 FAIRDALE ROAD,,LOUISVILLE,KY,40118,SCHOOL CAFETERIA OR FOOD SERVICE,38.112,-85.7516,11/8/2012 0:00,100,A,FAIRDALEHIGHSCHOOL,
31509,871019,FERN CREEK ELEMENTARY SCHOOL, ,8815 FERNDALE ROAD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1567,-85.5952,12/7/2012 0:00,100,,FERNCREEKELEMENTARYSCHOOL,
31511,855259,FERN CREEK HIGH SCHOOL, ,9115 FERN CREEK ROAD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1564,-85.5926,10/12/2012 0:00,100,A,FERNCREEKHIGHSCHOOL,
31512,848837,EMMET FIELD SCHOOL, ,120 SACRED HEART LN,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2522,-85.6783,9/19/2012 0:00,100,A,EMMETFIELDSCHOOL,
31513,848399,STEPHEN FOSTER ELEMENTARY, ,1401 S. 41ST STREET,,LOUISVILLE,KY,40211,SCHOOL CAFETERIA OR FOOD SERVICE,38.2369,-85.8206,9/18/2012 0:00,100,A,STEPHENFOSTERELEMENTARY,
31569,815764,FRIENDSHIP HOUSE DINING, ,960 SOUTH FOURTH STREET,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2401,-85.7598,5/30/2012 0:00,97,A,FRIENDSHIPHOUSEDINING,
31574,850522,BROOKLAWN, ,2125 GOLDSMITH LANE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.2077,-85.6741,9/25/2012 0:00,84,C,BROOKLAWN,
31575,815765,TREYTON OAK TOWERS, ,211 WEST OAK STREET,,LOUISVILLE,KY,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2354,-85.7583,5/29/2012 0:00,97,A,TREYTONOAKTOWERS,
31577,831196,EASTERN STAR NURSING HOME, ,923 EASTERN STAR COURT,,LOUISVILLE,KY,40204,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2428,-85.7227,7/18/2012 0:00,99,A,EASTERNSTARNURSINGHOME,
31578,827033,EPISCOPAL CHURCH HOME, ,7504 WESTPORT ROAD,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2711,-85.6126,7/3/2012 0:00,90,C,EPISCOPALCHURCHHOME,
31579,814639,BAPTIST HOME FOR ELDERLY, ,3001 N. HURSTBOURNE PKWY,,LOUISVILLE,KY,40241,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2907,-85.5735,5/25/2012 0:00,100,A,BAPTISTHOMEFORELDERLY,
31586,821705,RIVER'S EDGE, ,6301 BASS ROAD,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,38.3508,-85.6267,6/18/2012 0:00,99,A,RIVERSEDGE,
31603,812194,CAMELOT HEALTHCARE FACILITY, ,1101 LYNDON LANE,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2673,-85.6088,5/11/2012 0:00,99,,CAMELOTHEALTHCAREFACILITY,
31614,844678,REGENCY HEALTH CARE & RE-HAB, ,1550 RAYDALE DRIVE,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1224,-85.6722,9/5/2012 0:00,98,A,REGENCYHEALTHCAREREHAB,
31618,820021,ROSE ANNA HUGHES HOME, ,2120 BUECHEL BANK ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1902,-85.6468,6/13/2012 0:00,93,A,ROSEANNAHUGHESHOME,
31794,850052,FRAYSER ELEMENTARY SCHOOL, ,1230 LARCHMONT AVENUE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.2085,-85.7799,9/21/2012 0:00,100,A,FRAYSERELEMENTARYSCHOOL,
31795,849160,R. FROST MIDDLE SCHOOL, ,13700 SANDRAY BLVD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.0561,-85.9039,9/20/2012 0:00,95,A,RFROSTMIDDLESCHOOL,
31797,861837,VALLEY HIGH SCHOOL, ,10200 DIXIE HWY,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1078,-85.8678,11/2/2012 0:00,97,A,VALLEYHIGHSCHOOL,
31798,859027,SLAUGHTER ELEMENTARY SCHOOL, ,3805 FERN VALLEY RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.159,-85.6918,10/24/2012 0:00,100,A,SLAUGHTERELEMENTARYSCHOOL,
31799,850551,SMYRNA ELEMENTARY SCHOOL, ,6401 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.1388,-85.641,9/25/2012 0:00,97,A,SMYRNAELEMENTARYSCHOOL,
31802,845378,WALDEN SCHOOL, ,4238 WESTPORT RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2615,-85.6379,9/10/2012 0:00,99,A,WALDENSCHOOL,
31803,850549,STONESTREET ELEMENTARY, ,10007 STONESTREET RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1091,-85.8343,9/25/2012 0:00,100,A,STONESTREETELEMENTARY,
31804,862634,J. STUART MIDDLE SCHOOL, ,4601 VALLEY STATION RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1084,-85.8436,11/7/2012 0:00,98,A,JSTUARTMIDDLESCHOOL,
31805,856808,BROWN SCHOOL CAFETERIA, ,546 S. 1ST STREET,,LOUISVILLE,KY,40202,SCHOOL CAFETERIA OR FOOD SERVICE,38.2492,-85.7532,10/17/2012 0:00,100,A,BROWNSCHOOLCAFETERIA,
31806,856814,ANCHORAGE PUBLIC SCHOOL, ,11400 RIDGE RD,,LOUISVILLE,KY,40223,SCHOOL CAFETERIA OR FOOD SERVICE,38.2636881,-85.5389721,10/17/2012 0:00,100,A,ANCHORAGEPUBLICSCHOOL,
31807,860787,ASCENSION OF OUR LORD SCHOOL, ,4600 LYNNBROOK DRIVE,,LOUISVILLE,KY,40220,SCHOOL CAFETERIA OR FOOD SERVICE,38.2331,-85.6165,10/30/2012 0:00,100,A,ASCENSIONOFOURLORDSCHOOL,
31809,864206,ASSUMPTION CATHOLIC HIGH SCHOOL, ,2170 TYLER LANE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2171,-85.6778,11/14/2012 0:00,99,A,ASSUMPTIONCATHOLICHIGHSCHOOL,
31810,845377,ATHERTON HIGH SCHOOL, ,3000 DUNDEE RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2141,-85.6878,9/10/2012 0:00,99,A,ATHERTONHIGHSCHOOL,
31812,811276,AUBURNDALE ELEMENTARY, ,5749 NEWCUT RD,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,38.135,-85.771,5/15/2012 0:00,100,A,AUBURNDALEELEMENTARY,
31813,866453,HARTSTERN ELEMENTARY SCHOOL, ,5200 MORNINGSIDE WAY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1417,-85.6666,11/16/2012 0:00,100,A,HARTSTERNELEMENTARYSCHOOL,
31814,859282,HAWTHORNE ELEMENTARY SCHOOL, ,2301 CLAREDON AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2187,-85.6716,10/24/2012 0:00,100,A,HAWTHORNEELEMENTARYSCHOOL,
31815,847129,HAZELWOOD ELEMENTARY SCHOOL, ,1325 BLUEGRASS AVE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.1808,-85.7856,9/14/2012 0:00,100,A,HAZELWOODELEMENTARYSCHOOL,
31817,864511,HIGHLAND MIDDLE SCHOOL, ,1700 NORRIS PLACE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2234,-85.7062,11/15/2012 0:00,98,A,HIGHLANDMIDDLESCHOOL,
31818,856817,J. HITE ELEMENTARY SCHOOL, ,12408 SHELBYVILLE RD,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2381,-85.5239,10/17/2012 0:00,100,A,JHITEELEMENTARYSCHOOL,
31819,851869,SACRED HEART MODEL SCHOOL, ,3107 LEXINGTON RD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2495,-85.6768,9/24/2012 0:00,100,A,SACREDHEARTMODELSCHOOL,
31820,862623,SACRED HEART ACADEMY, ,3175 LEXINGTON ROAD,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2505,-85.6739,11/7/2012 0:00,100,A,SACREDHEARTACADEMY,
31821,872819,ST. AGNES SCHOOL, ,1800 NEWBURG RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.22028,-85.712784,12/17/2012 0:00,100,A,STAGNESSCHOOL,
31822,856981,ST. ALBERT THE GREAT, ,1395 GIRARD DRIVE,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.270835,-85.620704,10/16/2012 0:00,100,A,STALBERTTHEGREAT,
31824,855002,ST. ATHANASIUS SCHOOL, ,5915 OUTER LOOP,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1395,-85.6513,10/11/2012 0:00,100,A,STATHANASIUSSCHOOL,
31827,814321,ST. BERNARD SCHOOL, ,7501 TANGELO DRIVE,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.1475,-85.6217,5/23/2012 0:00,96,A,STBERNARDSCHOOL,
31831,858532,ST. EDWARD'S SCHOOL, ,9610 SUE HELEN DR,,LOUISVILLE,KY,40299,SCHOOL CAFETERIA OR FOOD SERVICE,38.1938,-85.5803,10/23/2012 0:00,100,A,STEDWARDSSCHOOL,
31833,861793,ST. FRANCIS OF ASSISI, ,1938 ALFRESCO PL,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2258,-85.698,11/1/2012 0:00,98,A,STFRANCISOFASSISI,
31835,857156,ST. GABRIEL SCHOOL, ,5503 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1671,-85.5991,10/18/2012 0:00,99,A,STGABRIELSCHOOL,
31838,861488,ST JAMES SCHOOL, ,1818 EDENSIDE DR,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2319,-85.7115,11/1/2012 0:00,100,A,STJAMESSCHOOL,
31843,863076,NOTRE DAME ACADEMY, ,1925 LEWISTON PL,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1743,-85.8307,11/9/2012 0:00,100,A,NOTREDAMEACADEMY,
31844,854980,ST. LEONARD SCHOOL, ,440 ZORN AVE,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2638,-85.6898,10/11/2012 0:00,97,A,STLEONARDSCHOOL,
31846,850091,ST. MARTHA SCHOOL, ,2825 KLONDIKE LANE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.2033,-85.6415,9/24/2012 0:00,99,A,STMARTHASCHOOL,
31847,845783,ST. MARGARET MARY CATHOLIC SCHOOL, ,7813 SHELBYVILLE ROAD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.2506,-85.6091,9/11/2012 0:00,97,A,STMARGARETMARYCATHOLICSCHOOL,
32111,864941,KIDS ACADEMY INC, ,5121 MILE OF SUNSHINE DRIVE,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1509,-85.6608,11/16/2012 0:00,92,A,KIDSACADEMYINC,
32112,835149,THE CHEDDAR BOX, ,3909 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2541,-85.6556,8/1/2012 0:00,94,A,THECHEDDARBOX,
